defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_32864	L-prolinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_17203	L-proline
http://purl.obolibrary.org/obo/CHEBI_32837	L-serinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_17115	L-serine
http://purl.obolibrary.org/obo/CHEBI_32822	L-threoninium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16857	L-threonine
http://purl.obolibrary.org/obo/CHEBI_32704	L-tryptophanium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16828	L-tryptophan
http://purl.obolibrary.org/obo/CHEBI_32762	L-tyrosinium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_58315	L-tyrosine zwitterion
http://purl.obolibrary.org/obo/CHEBI_32852	L-valinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16414	L-valine
http://purl.obolibrary.org/obo/CHEBI_16826	acyl monophosphate	http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	http://purl.obolibrary.org/obo/CHEBI_60199	acyl monophosphate -1 ion
http://purl.obolibrary.org/obo/CHEBI_16826	acyl monophosphate	http://purl.obolibrary.org/obo/CHEBI_26020	phosphate	http://purl.obolibrary.org/obo/CHEBI_60199	acyl monophosphate(1-)
http://purl.obolibrary.org/obo/CHEBI_32440	alaninium	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16449	alanine
http://purl.obolibrary.org/obo/CHEBI_29281	alkyl sulfate	http://purl.obolibrary.org/obo/CHEBI_26820	sulfates	http://purl.obolibrary.org/obo/CHEBI_83414	alkyl sulfate -1 ion
http://purl.obolibrary.org/obo/CHEBI_29281	alkyl sulfate	http://purl.obolibrary.org/obo/CHEBI_26820	sulfates	http://purl.obolibrary.org/obo/CHEBI_83414	alkyl sulfate(1-)
http://purl.obolibrary.org/obo/CHEBI_84745	amiloride +1 ion	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_2639	amiloride
http://purl.obolibrary.org/obo/CHEBI_84745	amiloride(1+)	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_2639	amiloride
http://purl.obolibrary.org/obo/CHEBI_64678	anthracycline cation	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_48120	anthracycline
http://purl.obolibrary.org/obo/CHEBI_33859	aromatic carboxylic acid	http://purl.obolibrary.org/obo/CHEBI_33575	carboxylic acid	http://purl.obolibrary.org/obo/CHEBI_91007	aromatic carboxylate
